bidirectional_first_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,gtp_teid_unique,gtp_teid_switch_rate,gtp_teid_run_len_mean,gtp_teid_packets_mean,gtp_teid_packets_std,gtp_dir_imbalance_teid_mean,gtp_inner_ip_unique,gtp_payload_len_p95,gtp_s_flag_ratio,gtp_error_ind_rate,label
1744369964694,4979,3982,4980940,1744369964694,1744369969673,4979,754,93748,1744369964732,1744369969438,4706,3228,4887192,110,1250.863887493723,544.5565155244279,1514,110,124.33421750663123,13.929235746581243,138,1514,1514.0,0.0,1514,0,1.2506907812107526,7.107463177122949,85,0,6.612217795484725,85,0,1.458320421444066,42.51663597710766,1959,0,0,0,0,3982,1574,0,0,0,0,0,0,754,0,0,0,0,0,0,0,3228,1574,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744369969712,4996,7334,8649864,1744369969712,1744369974706,4994,1775,233538,1744369969791,1744369974708,4917,5559,8416326,110,1179.4196891191732,592.1712946833468,1514,110,131.5707042253522,11.022700687708037,138,1514,1514.0,0.0,1514,0,0.6813036956225255,7.2420188281396305,241,0,2.815107102593009,243,0,0.8846707448722572,14.821698816061415,723,0,0,0,0,7334,2507,0,0,0,0,0,0,1775,0,0,0,0,0,0,0,5559,2507,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744369968091,0,2,116,1744369968091,1744369968091,0,1,58,1744369968091,1744369968091,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744369974748,4995,5062,6664220,1744369974748,1744369979743,4995,712,78320,1744369974749,1744369979481,4732,4350,6585900,110,1316.5191623864123,488.17158183354894,1514,110,110.0,0.0,110,1514,1514.0,0.0,1514,0,0.9869590989922952,6.271195511415501,78,0,7.025316455696196,87,0,1.0880662221200297,8.426221703587284,235,0,0,0,0,5062,2135,0,0,0,0,0,0,712,0,0,0,0,0,0,0,4350,2135,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744369979782,4978,5283,7001622,1744369979782,1744369984760,4978,710,78100,1744369979823,1744369984687,4864,4573,6923522,110,1325.3117546848362,478.91383038786086,1514,110,110.0,0.0,110,1514,1514.0,0.0,1514,0,0.9424460431654664,8.448205962200605,239,0,7.021156558533157,245,0,1.06386701662292,12.830119947500046,391,0,0,0,0,5283,2247,0,0,0,0,0,0,710,0,0,0,0,0,0,0,4573,2247,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744369978096,2,2,116,1744369978096,1744369978096,0,1,58,1744369978098,1744369978098,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,2,2.0,0.0,2,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744369984799,4966,5189,6829822,1744369984799,1744369989765,4966,731,80410,1744369985036,1744369989681,4645,4458,6749412,110,1316.2116014646342,488.4881235119036,1514,110,110.0,0.0,110,1514,1514.0,0.0,1514,0,0.9572089437162704,6.245885484072186,117,0,6.802739726027396,122,0,1.0421808391294645,12.530322915645128,403,0,0,0,0,5189,2190,0,0,0,0,0,0,731,0,0,0,0,0,0,0,4458,2190,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744369989812,4987,4819,6337034,1744369989812,1744369994799,4987,683,75130,1744369990169,1744369994209,4040,4136,6261904,110,1315.0101680846676,489.7290468535016,1514,110,110.0,0.0,110,1514,1514.0,0.0,1514,0,1.0350767953507702,7.017713464320153,98,0,7.31231671554252,102,0,0.9770253929867008,20.06196748295068,768,0,0,0,0,4819,2037,0,0,0,0,0,0,683,0,0,0,0,0,0,0,4136,2037,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744369988098,0,2,116,1744369988098,1744369988098,0,1,58,1744369988098,1744369988098,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744369994837,4812,4714,5931916,1744369994837,1744369999633,4796,865,104530,1744369994993,1744369999649,4656,3849,5827386,110,1258.36147645312,539.3410900183314,1514,110,120.84393063583812,13.579495480141471,138,1514,1514.0,0.0,1514,0,1.0210057288351366,6.354899324374059,83,0,5.550925925925928,83,0,1.2099792099792093,31.39278955390317,1203,1,0,0,1,4713,1876,1,1,1,0,0,1,864,0,1,1,0,0,0,0,3849,1876,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744369999877,4983,4781,5628578,1744369999877,1744370004860,4983,1160,146384,1744369999887,1744370003303,3416,3621,5482194,110,1177.2804852541287,595.0055315781825,1514,110,126.19310344827596,12.16923889053026,138,1514,1514.0,0.0,1514,0,1.042468619246862,7.209250684513617,221,0,4.29939603106126,221,0,0.94364640883978,21.201180475844488,745,0,0,0,0,4781,1772,0,0,0,0,0,0,1160,0,0,0,0,0,0,0,3621,1772,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744369998099,0,2,116,1744369998099,1744369998099,0,1,58,1744369998099,1744369998099,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744370004898,4999,6182,7773700,1744370004898,1744370009889,4991,1144,146168,1744370005023,1744370009897,4874,5038,7627532,110,1257.4733096085351,538.3949729681186,1514,110,127.76923076923076,11.15558767683892,138,1514,1514.0,0.0,1514,0,0.8087688076363068,8.90441842189259,242,0,4.366579177602797,244,0,0.9676394679372626,11.546446981380017,390,0,0,0,0,6182,2220,0,0,0,0,0,0,1144,0,0,0,0,0,0,0,5038,2220,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370009898,4997,5190,6884688,1744370009898,1744370014895,4997,4497,6808458,1744370009932,1744370014895,4963,693,76230,110,1326.5294797687825,477.6058686529582,1514,1514,1514.0,0.0,1514,110,110.0,0.0,110,0,0.9629986509924844,7.305389479512834,199,0,1.1114323843416365,206,0,7.171965317919074,20.14148709392635,205,0,0,0,0,5190,2203,0,0,0,0,0,0,4497,2203,0,0,0,0,0,0,693,0,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370008099,0,2,116,1744370008099,1744370008099,0,1,58,1744370008099,1744370008099,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744370014932,4999,5164,6839744,1744370014932,1744370019929,4997,697,76706,1744370014932,1744370019931,4999,4467,6763038,110,1324.5050348567015,479.7681300615109,1514,110,110.05164992826404,0.7861412768445402,122,1514,1514.0,0.0,1514,0,0.9682355219833456,7.688995324127879,225,0,7.179597701149426,227,0,1.119346171070312,8.42780271272252,225,0,0,0,0,5164,2188,0,0,0,0,0,0,697,0,0,0,0,0,0,0,4467,2188,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370019932,4999,4446,5887440,1744370019932,1744370024931,4999,3845,5821330,1744370019973,1744370024931,4958,601,66110,110,1324.2105263157905,480.1002189497826,1514,1514,1514.0,0.0,1514,110,110.0,0.0,110,0,1.1246344206974137,7.754342480326115,232,0,1.3004682622268524,234,0,8.263333333333335,20.73355869878788,235,0,0,0,0,4446,1883,0,0,0,0,0,0,3845,1883,0,0,0,0,0,0,601,0,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370022549,4985,1411,1477904,1744370022549,1744370027532,4983,467,51488,1744370022550,1744370027534,4984,944,1426416,110,1047.4160170092134,661.4958112999562,1514,110,110.25267665952892,5.102844480294922,220,110,1511.033898305084,64.4063099605144,1514,0,3.535460992907807,18.850175537082368,244,0,10.693133047210305,245,0,5.285259809119831,23.40559628562167,246,2,0,0,0,1410,463,0,0,1,0,0,0,466,1,0,0,1,0,0,0,944,462,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370018100,1,2,116,1744370018100,1744370018100,0,1,58,1744370018101,1744370018101,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,1,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744370024932,4928,4028,5400604,1744370024932,1744370029860,4928,3531,5345934,1744370024968,1744370029855,4887,497,54670,110,1340.765640516384,461.8049834644299,1514,1514,1514.0,0.0,1514,110,110.0,0.0,110,0,1.223739756642663,9.429153964205478,211,0,1.3960339943342808,213,0,9.852822580645158,27.08065976727829,224,0,0,0,0,4028,1732,0,0,0,0,0,0,3531,1732,0,0,0,0,0,0,497,0,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370027574,4895,2340,2705976,1744370027574,1744370032464,4890,596,65560,1744370027574,1744370032469,4895,1744,2640416,110,1156.399999999999,611.8436236098495,1514,110,110.0,0.0,110,1514,1514.0,0.0,1514,0,2.092774690038477,12.803256708041884,243,0,8.218487394957979,257,0,2.808376362593239,15.632181430356663,246,0,0,0,0,2340,859,0,0,0,0,0,0,596,0,0,0,0,0,0,0,1744,859,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370030049,4983,3551,4701034,1744370030049,1744370035032,4983,481,53054,1744370030053,1744370034334,4281,3070,4647980,110,1323.862010701208,480.42671888769416,1514,110,110.2993762993762,1.873549334868741,122,1514,1514.0,0.0,1514,0,1.4036619718309862,11.984452128207206,248,0,10.381250000000009,248,0,1.3949169110459445,29.65790040262434,1220,0,0,0,0,3551,1509,0,0,0,0,0,0,481,0,0,0,0,0,0,0,3070,1509,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370032659,4953,4123,4730114,1744370032659,1744370037609,4950,1077,118470,1744370032668,1744370037612,4944,3046,4611644,110,1147.2505457191364,616.8495437133731,1514,110,110.0,0.0,110,1514,1514.0,0.0,1514,0,1.2016011644832605,9.569595514907135,251,0,4.600371747211893,253,0,1.623645320197043,11.615566517592717,273,0,0,0,0,4123,1489,0,0,0,0,0,0,1077,0,0,0,0,0,0,0,3046,1489,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370028107,0,2,116,1744370028107,1744370028107,0,1,58,1744370028107,1744370028107,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744370035115,4996,2183,2651094,1744370035115,1744370040111,4996,471,59690,1744370036152,1744370038015,1863,1712,2591404,110,1214.426935409986,570.7984542619294,1514,110,126.7303609341826,11.75103036121942,138,950,1513.6705607476629,13.630984495543858,1514,0,2.2896425297891825,12.633132313849424,218,0,10.62978723404255,221,0,1.0888369374634712,34.738240021014406,1428,0,0,0,0,2183,834,0,0,0,0,0,0,471,0,0,0,0,0,0,0,1712,834,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370037810,4991,4765,5998346,1744370037810,1744370042801,4991,866,95260,1744370037814,1744370042440,4626,3899,5903086,110,1258.8344176285475,541.4836435006497,1514,110,110.0,0.0,110,1514,1514.0,0.0,1514,0,1.0476490344248532,8.953447425419176,195,0,5.769942196531797,208,0,1.18676244227809,13.461299292243888,592,0,0,0,0,4765,1911,0,0,0,0,0,0,866,0,0,0,0,0,0,0,3899,1911,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370040155,4976,5400,6112476,1744370040155,1744370045128,4973,1496,201820,1744370040398,1744370045131,4733,3904,5910656,110,1131.9400000000007,617.264426789773,1514,110,134.9064171122995,8.099832707951709,138,1514,1514.0,0.0,1514,0,0.9216521578070004,7.575210869845744,225,0,3.3264214046822693,268,0,1.2126569305662345,18.02664391995415,616,0,0,0,0,5400,1870,0,0,0,0,0,0,1496,0,0,0,0,0,0,0,3904,1870,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370042841,4867,2743,3550746,1744370042841,1744370047708,4867,429,47874,1744370043554,1744370047198,3644,2314,3502872,110,1294.4753919066718,509.51046859789926,1514,110,111.59440559440556,4.077928559916387,122,990,1513.773552290406,10.893052824031432,1514,0,1.774981765134937,11.884494629749982,211,0,11.371495327102805,211,0,1.5754431474275818,47.471950765719896,1729,0,0,0,0,2743,1139,0,0,0,0,0,0,429,0,0,0,0,0,0,0,2314,1139,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370038108,0,2,116,1744370038108,1744370038108,0,1,58,1744370038108,1744370038108,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744370045367,4924,2654,3195972,1744370045367,1744370050291,4924,590,71076,1744370045373,1744370050136,4763,2064,3124896,110,1204.209495101729,579.550206916752,1514,110,120.46779661016954,9.252438593398308,130,1514,1514.0,0.0,1514,0,1.8560120618168103,11.710642125533203,243,0,8.35993208828523,243,0,2.308773630634995,43.36336396357284,1919,0,0,0,0,2654,982,0,0,0,0,0,0,590,0,0,0,0,0,0,0,2064,982,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370047905,4991,3057,3777614,1744370047905,1744370052896,4991,614,78912,1744370049428,1744370052378,2950,2443,3698702,110,1235.725875040887,555.1736480984663,1514,110,128.52117263843647,7.248696204497067,138,1514,1514.0,0.0,1514,0,1.6331806282722467,14.63625294678221,297,0,8.141924959216967,297,0,1.2080262080262067,26.89068043503256,1031,0,0,0,0,3057,694,0,0,0,0,0,0,614,0,0,0,0,0,0,0,2443,694,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370050374,4986,4023,4398590,1744370050374,1744370055360,4986,1214,145764,1744370050507,1744370054772,4265,2809,4252826,98,1093.3606761123551,639.9976076182435,1514,98,120.06919275123572,17.32027455922701,138,1514,1514.0,0.0,1514,0,1.239681750372948,9.019514431780046,236,0,4.110469909315745,241,0,1.5188746438746443,10.86184576838647,244,0,0,0,0,3673,1132,350,1,0,0,0,0,864,0,350,1,0,0,0,0,2809,1132,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370052935,4975,5273,6692058,1744370052935,1744370057906,4971,928,113728,1744370053661,1744370057910,4249,4345,6578330,110,1269.1177697705264,529.958020760149,1514,110,122.55172413793112,12.7526259428129,138,1514,1514.0,0.0,1514,0,0.9436646433990892,10.786683721270869,298,0,5.36245954692557,305,0,0.9781307550644568,13.761068619027585,475,0,0,0,0,5273,2097,0,0,0,0,0,0,928,0,0,0,0,0,0,0,4345,2097,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370048113,0,2,116,1744370048113,1744370048113,0,1,58,1744370048113,1744370048113,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744370057949,4973,5019,6586482,1744370057949,1744370062922,4973,721,79310,1744370058320,1744370062595,4275,4298,6507172,110,1312.3096234309633,492.4861476111971,1514,110,110.0,0.0,110,1514,1514.0,0.0,1514,0,0.991032283778396,6.38047831893405,89,0,6.906944444444442,89,0,0.99488014894112,16.991206287355222,575,0,0,0,0,5019,2115,0,0,0,0,0,0,721,0,0,0,0,0,0,0,4298,2115,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370062962,4997,5516,7308052,1744370062962,1744370067954,4992,743,81730,1744370063211,1744370067959,4748,4773,7226322,110,1324.8825235678005,479.371648234021,1514,110,110.0,0.0,110,1514,1514.0,0.0,1514,0,0.9060743427017212,7.982086246972171,242,0,6.727762803234506,242,0,0.9949706621961424,20.39420703098138,641,0,0,0,0,5516,2349,0,0,0,0,0,0,743,0,0,0,0,0,0,0,4773,2349,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370058115,0,2,116,1744370058115,1744370058115,0,1,58,1744370058115,1744370058115,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744370054249,0,1,122,1744370054249,1744370054249,0,1,122,0,0,0,0,0,122,122.0,0.0,122,122,122.0,0.0,122,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370055398,903,503,49294,1744370055398,1744370056301,903,503,49294,0,0,0,0,0,98,98.0,0.0,98,98,98.0,0.0,98,0,0.0,0.0,0,0,1.7988047808764946,9.299483736756391,93,0,1.7988047808764946,93,0,0.0,0.0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370067992,4995,4154,5253280,1744370067992,1744370072987,4995,739,82970,1744370067993,1744370072263,4270,3415,5170310,110,1264.631680308138,536.1294534597529,1514,110,112.27334235453311,4.705527056981997,122,1514,1514.0,0.0,1514,0,1.2027450036118452,7.035748394372873,87,0,6.768292682926829,88,0,1.2507322788517838,25.26906119367162,736,0,0,0,0,4154,1672,0,0,0,0,0,0,739,0,0,0,0,0,0,0,3415,1672,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370073025,4965,5405,6949254,1744370073025,1744370077989,4964,888,110516,1744370073787,1744370077990,4203,4517,6838738,110,1285.7084181313587,514.9513304898927,1514,110,124.45495495495491,11.42517435390525,138,1514,1514.0,0.0,1514,0,0.918763878608439,6.717527678592874,193,0,5.5963923337091295,236,0,0.9306908768821964,16.071223715895094,970,0,0,0,0,5405,2084,0,0,0,0,0,0,888,0,0,0,0,0,0,0,4517,2084,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370068116,0,2,116,1744370068116,1744370068116,0,1,58,1744370068116,1744370068116,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744370078032,4983,5271,6930102,1744370078032,1744370083011,4979,748,82280,1744370078032,1744370083015,4983,4523,6847822,110,1314.7603870233347,489.9811637879021,1514,110,110.0,0.0,110,1514,1514.0,0.0,1514,0,0.9455407969639464,6.054841576080318,92,0,6.6653279785809945,94,0,1.1019460415745268,6.709011771192008,98,0,0,0,0,5271,2217,0,0,0,0,0,0,748,0,0,0,0,0,0,0,4523,2217,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370083099,4969,5055,6698550,1744370083099,1744370088064,4965,680,74800,1744370083101,1744370088068,4967,4375,6623750,110,1325.133531157276,479.1068653012633,1514,110,110.0,0.0,110,1514,1514.0,0.0,1514,0,0.9831816383062926,6.523436875145858,87,0,7.312223858615616,93,0,1.1355738454503912,7.196001581627299,87,0,0,0,0,5055,2143,0,0,0,0,0,0,680,0,0,0,0,0,0,0,4375,2143,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370078117,0,2,116,1744370078117,1744370078117,0,1,58,1744370078117,1744370078117,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744370088119,1,2,116,1744370088119,1744370088119,0,1,58,1744370088120,1744370088120,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,1,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744370098120,0,2,116,1744370098120,1744370098120,0,1,58,1744370098120,1744370098120,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744370088103,1693,1555,440210,1744370088103,1744370089796,1693,1352,132868,1744370088103,1744370088353,250,203,307342,98,283.0932475884239,477.1195300937134,1514,98,98.27514792899414,1.7967906602724977,110,1514,1514.0,0.0,1514,0,1.0894465894465877,6.324380553927753,50,0,1.2531458179126571,50,0,1.2376237623762385,6.7898790863309735,44,0,0,0,0,234,99,1321,1,0,0,0,0,31,0,1321,1,0,0,0,0,203,99,0,0,3.0,0.0082304526748971,1.0,1.0,0.0,0.3333333333333333,1.0,95.6,0.0,0.0,0
1744370108121,0,2,116,1744370108121,1744370108121,0,1,58,1744370108121,1744370108121,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744370118123,0,2,116,1744370118123,1744370118123,0,1,58,1744370118123,1744370118123,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744370128130,1,2,116,1744370128130,1744370128130,0,1,58,1744370128131,1744370128131,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,1,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
1744370138131,0,2,116,1744370138131,1744370138131,0,1,58,1744370138131,1744370138131,0,1,58,58,58.0,0.0,58,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.004509850462853,1.0,5.0,0.7071067811865476,0.0,1.0,97.20000000000002,0.0,0.0,0
